PKU41280.1	A1A5Z0.1	38.655	357	196	8	5	356	1	339	6.57e-68	219
PKU41280.1	Q9BUM1.2	36.901	355	211	9	5	358	1	343	1.76e-66	216
PKU41280.1	Q148G2.1	36.158	354	215	6	5	358	1	343	1.73e-65	213
PKU41280.1	Q6NSQ9.1	36.261	353	212	7	5	357	1	340	2.16e-64	211
PKU41280.1	Q6AZ83.1	36.857	350	209	7	5	353	1	339	6.11e-64	209
XP_026720573.1	Q19KA1.1	67.507	357	115	1	62	417	1	357	0.0	523
XP_026720573.1	P35575.2	67.507	357	115	1	62	417	1	357	0.0	519
XP_026720573.1	Q29RU6.1	67.606	355	114	1	62	415	1	355	0.0	516
XP_026720573.1	O19133.1	66.106	357	120	1	62	417	1	357	0.0	513
XP_026720573.1	P35576.2	66.387	357	119	1	62	417	1	357	2.65e-175	496
XP_026720573.1	P43428.1	66.667	357	118	1	62	417	1	357	3.05e-167	476
XP_026720573.1	Q9Z186.1	54.391	353	158	1	66	415	1	353	1.56e-139	405
XP_026720573.1	Q9NQR9.1	56.780	354	150	2	66	416	1	354	1.54e-138	403
XP_026720573.1	O42153.1	55.056	356	152	5	66	417	1	352	8.84e-124	365
XP_026720573.1	O42154.1	55.516	281	117	5	141	417	1	277	3.46e-93	284
XP_026720573.1	Q9BUM1.2	37.960	353	205	8	62	413	1	340	4.35e-69	225
XP_026720573.1	A1A5Z0.1	38.352	352	202	5	66	415	1	339	2.61e-68	223
XP_026720573.1	Q148G2.1	37.784	352	207	6	62	413	1	340	5.75e-67	219
XP_026720573.1	Q6NSQ9.1	37.249	349	203	8	62	408	1	335	1.67e-65	216
XP_026720573.1	Q6AZ83.1	37.110	353	208	7	62	413	1	340	6.37e-65	214
KAF1471003.1	Q19KA1.1	69.274	358	109	1	1	358	1	357	0.0	536
KAF1471003.1	P35575.2	69.553	358	108	1	1	358	1	357	0.0	535
KAF1471003.1	O19133.1	68.436	358	112	1	1	358	1	357	0.0	532
KAF1471003.1	Q29RU6.1	69.832	358	107	1	1	358	1	357	0.0	530
KAF1471003.1	P35576.2	67.039	358	117	1	1	358	1	357	1.08e-178	502
KAF1471003.1	P43428.1	67.318	358	116	1	1	358	1	357	2.37e-169	478
KAF1471003.1	Q9Z186.1	53.955	354	162	1	5	357	1	354	1.60e-142	410
KAF1471003.1	Q9NQR9.1	55.085	354	158	1	5	357	1	354	2.21e-140	405
KAF1471003.1	O42153.1	54.391	353	154	4	5	355	1	348	2.91e-121	356
KAF1471003.1	O42154.1	55.036	278	118	4	80	355	1	273	4.51e-92	279
KAF1471003.1	A1A5Z0.1	38.701	354	200	6	5	356	1	339	9.89e-69	222
KAF1471003.1	Q9BUM1.2	36.888	347	208	7	12	358	8	343	3.53e-66	215
KAF1471003.1	Q148G2.1	36.311	347	210	6	12	358	8	343	3.52e-65	213
KAF1471003.1	Q6NSQ9.1	36.494	348	208	7	10	357	6	340	3.77e-64	210
KAF1471003.1	Q6AZ83.1	36.919	344	207	6	10	353	6	339	2.34e-63	208
OWK54800.1	Q19KA1.1	63.713	237	85	1	1	237	121	356	8.08e-109	320
OWK54800.1	P35575.2	65.401	237	81	1	1	237	121	356	3.16e-108	318
OWK54800.1	O19133.1	63.291	237	86	1	1	237	121	356	6.35e-108	318
OWK54800.1	Q29RU6.1	63.713	237	85	1	1	237	121	356	2.22e-105	311
OWK54800.1	P35576.2	61.603	237	90	1	1	237	121	356	7.44e-96	287
OWK54800.1	P43428.1	62.869	237	87	1	1	237	121	356	4.99e-89	270
OWK54800.1	Q9Z186.1	52.301	239	111	2	1	237	117	354	2.62e-81	250
OWK54800.1	Q9NQR9.1	52.301	239	111	2	1	237	117	354	2.24e-78	242
OWK54800.1	O42154.1	51.899	237	107	4	1	235	42	273	3.01e-66	209
OWK54800.1	O42153.1	51.899	237	107	4	1	235	117	348	5.83e-65	208
OWK54800.1	Q9BUM1.2	33.051	236	143	8	1	233	116	339	1.68e-27	110
OWK54800.1	A1A5Z0.1	34.979	243	132	7	1	236	116	339	8.19e-26	105
OWK54800.1	Q6AZ83.1	34.211	190	119	4	45	233	155	339	2.32e-25	104
OWK54800.1	Q6NSQ9.1	31.718	227	141	7	14	237	125	340	3.72e-25	104
OWK54800.1	Q148G2.1	35.417	192	115	5	45	234	155	339	1.14e-24	102
KFQ16131.1	Q19KA1.1	69.602	352	106	1	2	353	5	355	0.0	534
KFQ16131.1	P35575.2	70.170	352	104	1	2	353	5	355	0.0	533
KFQ16131.1	O19133.1	68.750	352	109	1	2	353	5	355	0.0	529
KFQ16131.1	Q29RU6.1	70.170	352	104	1	2	353	5	355	0.0	528
KFQ16131.1	P35576.2	67.898	352	112	1	2	353	5	355	4.85e-179	503
KFQ16131.1	P43428.1	67.898	352	112	1	2	353	5	355	1.54e-169	479
KFQ16131.1	Q9Z186.1	53.541	353	163	1	2	353	1	353	1.17e-143	413
KFQ16131.1	Q9NQR9.1	55.241	353	157	1	2	353	1	353	8.25e-141	406
KFQ16131.1	O42153.1	55.241	353	151	4	2	352	1	348	7.18e-124	363
KFQ16131.1	O42154.1	56.115	278	115	4	77	352	1	273	2.38e-95	287
KFQ16131.1	A1A5Z0.1	39.548	354	197	6	2	353	1	339	1.51e-72	231
KFQ16131.1	Q9BUM1.2	38.192	343	202	6	8	350	7	339	3.27e-68	220
KFQ16131.1	Q148G2.1	37.609	343	204	5	8	350	7	339	2.03e-66	216
KFQ16131.1	Q6NSQ9.1	37.647	340	202	6	7	346	6	335	8.40e-66	214
KFQ16131.1	Q6AZ83.1	37.791	344	204	6	7	350	6	339	3.99e-65	213
XP_021233644.1	Q19KA1.1	70.391	358	105	1	75	432	1	357	0.0	537
XP_021233644.1	P35575.2	70.950	358	103	1	75	432	1	357	0.0	536
XP_021233644.1	Q29RU6.1	70.950	358	103	1	75	432	1	357	0.0	531
XP_021233644.1	O19133.1	69.274	358	109	1	75	432	1	357	0.0	530
XP_021233644.1	P35576.2	67.877	358	114	1	75	432	1	357	5.56e-176	498
XP_021233644.1	P43428.1	67.598	358	115	1	75	432	1	357	1.05e-166	475
XP_021233644.1	Q9Z186.1	54.958	353	158	1	79	430	1	353	1.57e-145	421
XP_021233644.1	Q9NQR9.1	55.085	354	158	1	79	431	1	354	2.08e-140	408
XP_021233644.1	O42153.1	55.807	353	149	4	79	429	1	348	4.59e-122	361
XP_021233644.1	O42154.1	56.115	278	115	4	154	429	1	273	1.40e-91	281
XP_021233644.1	A1A5Z0.1	38.920	352	202	5	79	430	1	339	2.81e-68	223
XP_021233644.1	Q9BUM1.2	36.599	347	202	8	85	427	7	339	7.24e-65	214
XP_021233644.1	Q148G2.1	36.443	343	208	6	85	427	7	339	6.13e-63	209
XP_021233644.1	Q6NSQ9.1	35.312	337	208	5	84	420	6	332	1.45e-60	203
XP_021233644.1	Q6AZ83.1	35.756	344	211	6	84	427	6	339	1.38e-59	201
XP_005059732.1	Q19KA1.1	69.274	358	108	2	1	358	1	356	0.0	526
XP_005059732.1	P35575.2	70.112	358	105	2	1	358	1	356	0.0	524
XP_005059732.1	Q29RU6.1	69.916	359	106	2	1	359	1	357	0.0	523
XP_005059732.1	O19133.1	68.715	358	110	2	1	358	1	356	0.0	522
XP_005059732.1	P35576.2	67.598	358	114	2	1	358	1	356	1.08e-175	494
XP_005059732.1	P43428.1	67.598	358	114	2	1	358	1	356	4.86e-167	473
XP_005059732.1	Q9Z186.1	53.371	356	162	3	5	358	1	354	8.73e-136	393
XP_005059732.1	Q9NQR9.1	53.371	356	162	3	5	358	1	354	4.96e-131	381
XP_005059732.1	O42153.1	55.367	354	150	4	5	356	1	348	1.35e-123	362
XP_005059732.1	O42154.1	56.272	279	114	4	80	356	1	273	3.24e-94	285
XP_005059732.1	A1A5Z0.1	38.873	355	198	6	5	357	1	338	9.55e-70	224
XP_005059732.1	Q9BUM1.2	36.311	347	206	6	1	347	1	332	3.15e-65	213
XP_005059732.1	Q6AZ83.1	35.328	351	210	7	1	350	1	335	9.13e-65	212
XP_005059732.1	Q6NSQ9.1	35.734	361	208	9	1	358	1	340	2.04e-64	211
XP_005059732.1	Q148G2.1	35.854	357	209	8	1	355	1	339	4.25e-63	207
XP_032566992.1	Q19KA1.1	69.188	357	109	1	1	357	1	356	0.0	537
XP_032566992.1	Q29RU6.1	69.832	358	107	1	1	358	1	357	0.0	535
XP_032566992.1	O19133.1	68.908	357	110	1	1	357	1	356	0.0	535
XP_032566992.1	P35575.2	69.188	357	109	1	1	357	1	356	0.0	531
XP_032566992.1	P35576.2	67.507	357	115	1	1	357	1	356	0.0	511
XP_032566992.1	P43428.1	67.787	357	114	1	1	357	1	356	1.25e-174	492
XP_032566992.1	Q9Z186.1	52.958	355	164	2	5	357	1	354	1.35e-139	403
XP_032566992.1	Q9NQR9.1	53.672	354	163	1	5	357	1	354	6.98e-136	394
XP_032566992.1	O42153.1	54.674	353	153	4	5	355	1	348	1.96e-124	364
XP_032566992.1	O42154.1	55.396	278	117	4	80	355	1	273	1.25e-95	288
XP_032566992.1	A1A5Z0.1	38.983	354	198	7	5	356	1	338	7.77e-71	227
XP_032566992.1	Q9BUM1.2	35.876	354	212	8	1	354	1	339	3.24e-66	215
XP_032566992.1	Q6AZ83.1	35.754	358	211	10	1	356	1	341	2.90e-63	207
XP_032566992.1	Q148G2.1	35.112	356	216	8	1	356	1	341	4.04e-63	207
XP_032566992.1	Q6NSQ9.1	34.648	355	215	9	1	354	1	339	1.97e-62	206
KAF1584371.1	Q19KA1.1	69.553	358	108	1	1	358	1	357	0.0	537
KAF1584371.1	P35575.2	69.832	358	107	1	1	358	1	357	0.0	535
KAF1584371.1	O19133.1	68.715	358	111	1	1	358	1	357	0.0	532
KAF1584371.1	Q29RU6.1	70.112	358	106	1	1	358	1	357	0.0	530
KAF1584371.1	P35576.2	67.318	358	116	1	1	358	1	357	1.12e-178	502
KAF1584371.1	P43428.1	67.598	358	115	1	1	358	1	357	2.43e-169	478
KAF1584371.1	Q9Z186.1	53.955	354	162	1	5	357	1	354	2.92e-142	410
KAF1584371.1	Q9NQR9.1	55.085	354	158	1	5	357	1	354	4.25e-140	404
KAF1584371.1	O42153.1	54.391	353	154	4	5	355	1	348	4.60e-121	356
KAF1584371.1	O42154.1	55.036	278	118	4	80	355	1	273	7.27e-92	279
KAF1584371.1	A1A5Z0.1	38.418	354	201	5	5	356	1	339	1.60e-68	221
KAF1584371.1	Q9BUM1.2	36.888	347	208	7	12	358	8	343	2.82e-66	216
KAF1584371.1	Q148G2.1	36.311	347	210	6	12	358	8	343	2.96e-65	213
KAF1584371.1	Q6NSQ9.1	36.494	348	208	7	10	357	6	340	2.88e-64	210
KAF1584371.1	Q6AZ83.1	36.919	344	207	6	10	353	6	339	1.75e-63	208
XP_030321679.1	O19133.1	67.227	357	116	1	1	357	1	356	0.0	529
XP_030321679.1	Q19KA1.1	67.507	357	115	1	1	357	1	356	0.0	528
XP_030321679.1	P35575.2	67.227	357	116	1	1	357	1	356	0.0	523
XP_030321679.1	Q29RU6.1	67.227	357	116	1	1	357	1	356	0.0	518
XP_030321679.1	P35576.2	64.986	357	124	1	1	357	1	356	1.58e-173	489
XP_030321679.1	P43428.1	65.266	357	123	1	1	357	1	356	4.43e-165	468
XP_030321679.1	Q9Z186.1	55.650	354	156	1	5	357	1	354	1.99e-147	423
XP_030321679.1	Q9NQR9.1	55.932	354	155	1	5	357	1	354	1.48e-143	413
XP_030321679.1	O42153.1	54.674	353	153	4	5	355	1	348	1.26e-123	362
XP_030321679.1	O42154.1	55.396	278	117	4	80	355	1	273	7.77e-95	286
XP_030321679.1	A1A5Z0.1	37.326	359	197	8	5	356	1	338	1.36e-66	216
XP_030321679.1	Q9BUM1.2	36.000	350	198	8	5	346	1	332	6.63e-65	212
XP_030321679.1	Q148G2.1	35.860	343	208	6	5	346	1	332	4.08e-63	207
XP_030321679.1	Q6NSQ9.1	33.611	360	212	7	5	357	1	340	8.46e-63	206
XP_030321679.1	Q6AZ83.1	35.127	353	203	8	5	349	1	335	3.56e-61	202
KFQ94573.1	Q19KA1.1	69.602	352	106	1	2	353	5	355	0.0	530
KFQ94573.1	P35575.2	70.170	352	104	1	2	353	5	355	0.0	529
KFQ94573.1	O19133.1	69.034	352	108	1	2	353	5	355	0.0	526
KFQ94573.1	Q29RU6.1	70.170	352	104	1	2	353	5	355	0.0	526
KFQ94573.1	P35576.2	68.466	352	110	1	2	353	5	355	1.88e-178	501
KFQ94573.1	P43428.1	68.466	352	110	1	2	353	5	355	3.94e-169	478
KFQ94573.1	Q9Z186.1	55.241	353	157	1	2	353	1	353	3.00e-144	414
KFQ94573.1	Q9NQR9.1	56.091	353	154	1	2	353	1	353	7.80e-142	409
KFQ94573.1	O42153.1	54.674	353	153	4	2	352	1	348	2.16e-123	362
KFQ94573.1	O42154.1	55.755	278	116	4	77	352	1	273	1.01e-94	286
KFQ94573.1	A1A5Z0.1	39.266	354	198	5	2	353	1	339	3.63e-71	228
KFQ94573.1	Q9BUM1.2	37.536	349	208	6	2	350	1	339	1.93e-68	221
KFQ94573.1	Q148G2.1	37.822	349	207	6	2	350	1	339	2.78e-67	218
KFQ94573.1	Q6NSQ9.1	36.232	345	210	5	2	346	1	335	1.71e-65	213
KFQ94573.1	Q6AZ83.1	36.390	349	212	5	2	350	1	339	6.68e-65	212
KAF1487788.1	Q19KA1.1	69.832	358	107	1	1	358	1	357	0.0	540
KAF1487788.1	O19133.1	68.994	358	110	1	1	358	1	357	0.0	535
KAF1487788.1	P35575.2	69.553	358	108	1	1	358	1	357	0.0	533
KAF1487788.1	Q29RU6.1	70.112	358	106	1	1	358	1	357	0.0	532
KAF1487788.1	P35576.2	67.598	358	115	1	1	358	1	357	4.65e-180	506
KAF1487788.1	P43428.1	67.877	358	114	1	1	358	1	357	1.17e-170	482
KAF1487788.1	Q9Z186.1	54.237	354	161	1	5	357	1	354	5.43e-143	412
KAF1487788.1	Q9NQR9.1	55.367	354	157	1	5	357	1	354	7.09e-141	406
KAF1487788.1	O42153.1	54.674	353	153	4	5	355	1	348	1.36e-122	360
KAF1487788.1	O42154.1	55.396	278	117	4	80	355	1	273	2.32e-93	283
KAF1487788.1	A1A5Z0.1	38.701	354	200	5	5	356	1	339	3.67e-69	223
KAF1487788.1	Q9BUM1.2	37.356	348	207	7	11	358	7	343	6.34e-68	220
KAF1487788.1	Q148G2.1	36.494	348	210	6	11	358	7	343	2.45e-66	216
KAF1487788.1	Q6NSQ9.1	36.782	348	207	7	10	357	6	340	1.38e-65	214
KAF1487788.1	Q6AZ83.1	37.209	344	206	6	10	353	6	339	9.65e-65	211
KFV54932.1	Q19KA1.1	70.201	349	103	1	1	349	8	355	0.0	532
KFV54932.1	O19133.1	69.628	349	105	1	1	349	8	355	0.0	529
KFV54932.1	P35575.2	69.914	349	104	1	1	349	8	355	0.0	526
KFV54932.1	Q29RU6.1	70.487	349	102	1	1	349	8	355	0.0	526
KFV54932.1	P35576.2	68.195	349	110	1	1	349	8	355	2.64e-178	501
KFV54932.1	P43428.1	68.195	349	110	1	1	349	8	355	1.29e-169	479
KFV54932.1	Q9NQR9.1	56.857	350	150	1	1	349	4	353	1.75e-142	410
KFV54932.1	Q9Z186.1	54.571	350	158	1	1	349	4	353	2.27e-142	410
KFV54932.1	O42153.1	54.000	350	154	4	1	348	4	348	8.37e-121	355
KFV54932.1	O42154.1	54.676	278	119	4	73	348	1	273	2.81e-93	282
KFV54932.1	Q9BUM1.2	37.901	343	203	6	4	346	7	339	2.62e-69	223
KFV54932.1	A1A5Z0.1	38.177	351	200	6	1	349	4	339	7.00e-68	219
KFV54932.1	Q148G2.1	38.192	343	202	6	4	346	7	339	1.26e-67	219
KFV54932.1	Q6NSQ9.1	37.647	340	202	6	3	342	6	335	3.54e-67	218
KFV54932.1	Q6AZ83.1	37.500	344	205	6	3	346	6	339	2.67e-66	215
XP_025900367.1	Q19KA1.1	60.894	358	116	2	1	335	1	357	3.68e-165	467
XP_025900367.1	O19133.1	60.615	358	117	2	1	335	1	357	1.35e-163	463
XP_025900367.1	P35576.2	60.615	358	117	2	1	335	1	357	2.38e-163	462
XP_025900367.1	Q29RU6.1	60.335	358	118	2	1	335	1	357	1.46e-161	458
XP_025900367.1	P35575.2	59.218	358	122	2	1	335	1	357	1.94e-159	452
XP_025900367.1	P43428.1	59.777	358	120	2	1	335	1	357	6.00e-154	439
XP_025900367.1	Q9Z186.1	50.425	353	151	2	5	333	1	353	3.97e-128	373
XP_025900367.1	Q9NQR9.1	50.847	354	150	2	5	334	1	354	2.30e-126	369
XP_025900367.1	O42153.1	53.353	343	138	3	5	326	1	342	2.69e-120	353
XP_025900367.1	O42154.1	53.358	268	103	3	80	326	1	267	2.82e-91	276
XP_025900367.1	A1A5Z0.1	38.177	351	184	6	5	334	1	339	2.26e-67	217
XP_025900367.1	Q9BUM1.2	36.095	338	185	8	5	320	1	329	1.69e-59	197
XP_025900367.1	Q148G2.1	35.608	337	188	5	5	320	1	329	1.07e-57	192
XP_025900367.1	Q6AZ83.1	34.957	349	196	6	5	331	1	340	3.43e-57	191
XP_025900367.1	Q6NSQ9.1	34.911	338	189	7	5	320	1	329	4.88e-57	191
XP_031456423.1	P35575.2	70.670	358	104	1	75	432	1	357	0.0	533
XP_031456423.1	Q19KA1.1	69.832	358	107	1	75	432	1	357	0.0	533
XP_031456423.1	Q29RU6.1	71.229	358	102	1	75	432	1	357	0.0	533
XP_031456423.1	O19133.1	69.553	358	108	1	75	432	1	357	0.0	531
XP_031456423.1	P35576.2	67.598	358	115	1	75	432	1	357	4.07e-175	496
XP_031456423.1	P43428.1	66.760	358	118	1	75	432	1	357	7.52e-165	470
XP_031456423.1	Q9Z186.1	54.674	353	159	1	79	430	1	353	2.51e-144	418
XP_031456423.1	Q9NQR9.1	55.524	353	156	1	79	430	1	353	8.02e-140	407
XP_031456423.1	O42153.1	55.807	353	149	3	79	429	1	348	2.43e-123	364
XP_031456423.1	O42154.1	56.115	278	115	3	154	429	1	273	2.32e-93	285
XP_031456423.1	A1A5Z0.1	38.352	352	204	5	79	430	1	339	5.68e-67	219
XP_031456423.1	Q9BUM1.2	35.756	344	209	6	85	427	7	339	3.18e-65	215
XP_031456423.1	Q148G2.1	36.735	343	207	5	85	427	7	339	7.99e-64	211
XP_031456423.1	Q6NSQ9.1	34.911	338	208	6	84	420	6	332	6.46e-62	207
XP_031456423.1	Q6AZ83.1	35.362	345	211	7	84	427	6	339	8.50e-61	204
KFP28446.1	Q19KA1.1	69.886	352	105	1	2	353	5	355	0.0	534
KFP28446.1	Q29RU6.1	70.170	352	104	1	2	353	5	355	0.0	528
KFP28446.1	O19133.1	68.750	352	109	1	2	353	5	355	0.0	528
KFP28446.1	P35575.2	69.602	352	106	1	2	353	5	355	0.0	526
KFP28446.1	P35576.2	67.614	352	113	1	2	353	5	355	1.36e-176	496
KFP28446.1	P43428.1	67.614	352	113	1	2	353	5	355	2.36e-167	473
KFP28446.1	Q9Z186.1	54.958	353	158	1	2	353	1	353	4.34e-145	417
KFP28446.1	Q9NQR9.1	56.374	353	153	1	2	353	1	353	1.75e-141	407
KFP28446.1	O42153.1	55.807	353	149	4	2	352	1	348	9.89e-128	372
KFP28446.1	O42154.1	57.194	278	112	4	77	352	1	273	4.41e-98	294
KFP28446.1	A1A5Z0.1	40.115	349	196	6	5	353	4	339	7.94e-72	229
KFP28446.1	Q9BUM1.2	37.026	343	204	7	9	350	8	339	7.10e-69	222
KFP28446.1	Q148G2.1	37.135	342	205	5	9	350	8	339	1.40e-68	221
KFP28446.1	Q6AZ83.1	37.609	343	202	7	9	350	8	339	1.44e-66	216
KFP28446.1	Q6NSQ9.1	36.095	338	206	5	9	346	8	335	3.48e-66	215
KAF4787459.1	P35575.2	70.588	357	104	1	1	357	1	356	0.0	532
KAF4787459.1	Q19KA1.1	69.468	357	108	1	1	357	1	356	0.0	532
KAF4787459.1	Q29RU6.1	69.832	358	107	1	1	358	1	357	0.0	528
KAF4787459.1	O19133.1	68.347	357	112	1	1	357	1	356	0.0	526
KAF4787459.1	P35576.2	67.787	357	114	1	1	357	1	356	8.57e-177	497
KAF4787459.1	P43428.1	67.787	357	114	1	1	357	1	356	4.94e-169	478
KAF4787459.1	Q9Z186.1	52.825	354	166	1	5	357	1	354	1.48e-137	398
KAF4787459.1	Q9NQR9.1	54.085	355	160	2	5	357	1	354	1.45e-133	388
KAF4787459.1	O42153.1	55.241	353	151	4	5	355	1	348	1.67e-122	359
KAF4787459.1	O42154.1	56.115	278	115	4	80	355	1	273	1.50e-93	283
KAF4787459.1	A1A5Z0.1	39.276	359	190	8	5	356	1	338	1.71e-68	221
KAF4787459.1	Q9BUM1.2	36.416	346	206	7	1	346	1	332	1.58e-66	216
KAF4787459.1	Q6AZ83.1	35.714	350	209	7	1	349	1	335	4.50e-65	213
KAF4787459.1	Q6NSQ9.1	35.180	361	209	10	1	357	1	340	1.56e-64	211
KAF4787459.1	Q148G2.1	35.838	346	204	7	1	344	1	330	9.59e-64	209
KAF1604860.1	Q19KA1.1	69.553	358	108	1	1	358	1	357	0.0	537
KAF1604860.1	P35575.2	69.832	358	107	1	1	358	1	357	0.0	535
KAF1604860.1	O19133.1	68.715	358	111	1	1	358	1	357	0.0	532
KAF1604860.1	Q29RU6.1	70.112	358	106	1	1	358	1	357	0.0	530
KAF1604860.1	P35576.2	67.318	358	116	1	1	358	1	357	1.12e-178	502
KAF1604860.1	P43428.1	67.598	358	115	1	1	358	1	357	2.43e-169	478
KAF1604860.1	Q9Z186.1	53.955	354	162	1	5	357	1	354	2.92e-142	410
KAF1604860.1	Q9NQR9.1	55.085	354	158	1	5	357	1	354	4.25e-140	404
KAF1604860.1	O42153.1	54.674	353	153	4	5	355	1	348	2.10e-121	357
KAF1604860.1	O42154.1	55.396	278	117	4	80	355	1	273	3.25e-92	280
KAF1604860.1	A1A5Z0.1	38.418	354	201	5	5	356	1	339	1.05e-68	221
KAF1604860.1	Q9BUM1.2	37.069	348	206	9	12	358	8	343	2.11e-66	216
KAF1604860.1	Q148G2.1	36.311	347	210	6	12	358	8	343	3.23e-65	213
KAF1604860.1	Q6NSQ9.1	36.494	348	208	7	10	357	6	340	3.28e-64	210
KAF1604860.1	Q6AZ83.1	36.919	344	207	6	10	353	6	339	2.19e-63	208
XP_009870532.1	O19133.1	68.145	248	74	2	1	248	1	243	1.59e-123	360
XP_009870532.1	O19133.1	61.224	49	19	0	250	298	309	357	5.60e-12	68.9
XP_009870532.1	Q19KA1.1	68.145	248	74	2	1	248	1	243	1.77e-123	360
XP_009870532.1	Q19KA1.1	63.265	49	18	0	250	298	309	357	4.42e-13	72.0
XP_009870532.1	Q29RU6.1	68.145	248	74	2	1	248	1	243	8.54e-123	358
XP_009870532.1	Q29RU6.1	63.265	49	18	0	250	298	309	357	4.35e-12	68.9
XP_009870532.1	P35575.2	68.145	248	74	2	1	248	1	243	1.17e-122	357
XP_009870532.1	P35575.2	59.184	49	20	0	250	298	309	357	2.05e-11	67.0
XP_009870532.1	P35576.2	66.935	248	77	2	1	248	1	243	1.49e-120	352
XP_009870532.1	P35576.2	59.184	49	20	0	250	298	309	357	2.52e-11	67.0
XP_009870532.1	P43428.1	66.129	248	79	2	1	248	1	243	1.02e-110	327
XP_009870532.1	P43428.1	59.184	49	20	0	250	298	309	357	6.94e-11	65.5
XP_009870532.1	Q9Z186.1	43.840	349	131	4	14	297	6	354	5.21e-95	287
XP_009870532.1	O42153.1	57.377	244	99	2	5	248	1	239	2.05e-91	278
XP_009870532.1	Q9NQR9.1	55.508	236	104	1	14	248	6	241	7.51e-88	269
XP_009870532.1	Q9NQR9.1	50.000	42	21	0	256	297	313	354	7.78e-06	50.1
XP_009870532.1	O42154.1	61.818	165	62	1	84	248	1	164	1.09e-65	209
XP_009870532.1	A1A5Z0.1	38.496	226	132	3	23	248	15	233	3.10e-47	164
XP_009870532.1	Q6AZ83.1	37.860	243	142	5	10	251	2	236	1.39e-43	155
XP_009870532.1	Q9BUM1.2	40.444	225	125	6	23	246	15	231	2.07e-43	154
XP_009870532.1	Q148G2.1	38.053	226	133	3	23	248	15	233	3.91e-43	153
XP_009870532.1	Q6NSQ9.1	38.496	226	132	4	23	248	15	233	3.28e-42	151
KFQ28029.1	Q19KA1.1	69.886	352	105	1	2	353	5	355	0.0	535
